Region,Country,Item_Type,Sales_Channel,Order_Priority,Order_Date,Order_ID,Ship_Date,Units_Sold,Unit_Price,Unit_Cost,errorMessage
Asia,Indonesia,Vegetables,Online,H,06/07/14,862327039,28/07/14,588,154.06,90.93, Region.matches("Europe") == true failed
Asia,Indonesia,Clothes,Online,M,28/09/13,519254481,05/10/13,7795,109.28,35.84, Region.matches("Europe") == true failed
Asia,India,Vegetables,Offline,M,24/03/14,526356542,24/03/14,9452,154.06,90.93, Region.matches("Europe") == true failed
Asia,Indonesia,Beverages,Offline,M,04/05/13,778137004,18/06/13,6886,47.45,31.79, Region.matches("Europe") == true failed
Asia,India,Snacks,Online,M,07/04/16,854716002,23/05/16,8314,152.58,97.44, Region.matches("Europe") == true failed
Asia,India,Cereal,Online,H,11/02/15,715071189,21/02/15,4310,205.7,117.11, Region.matches("Europe") == true failed
Asia,Sri Lanka,Household,Offline,M,25/07/13,426677930,17/08/13,2336,668.27,502.54, Region.matches("Europe") == true failed
Asia,Indonesia,Clothes,Offline,M,19/03/13,773133933,22/03/13,6366,109.28,35.84, Region.matches("Europe") == true failed
Asia,Sri Lanka,Office Supplies,Offline,M,28/03/11,596029603,02/04/11,7259,651.21,524.96, Region.matches("Europe") == true failed
Asia,Sri Lanka,Snacks,Offline,M,24/09/13,630204379,15/10/13,335,152.58,97.44, Region.matches("Europe") == true failed
Asia,India,Snacks,Offline,M,23/01/15,159806287,15/02/15,9086,152.58,97.44, Region.matches("Europe") == true failed
Asia,Indonesia,Personal Care,Online,H,09/02/10,726854026,12/02/10,1113,81.73,56.67, Region.matches("Europe") == true failed
Asia,India,Cosmetics,Online,M,26/03/12,159073722,11/04/12,2304,437.2,263.33, Region.matches("Europe") == true failed
Asia,India,Household,Offline,M,27/02/16,925320327,26/03/16,1702,668.27,502.54, Region.matches("Europe") == true failed
Asia,Indonesia,Office Supplies,Online,H,30/10/10,755729615,25/11/10,6042,651.21,524.96, Region.matches("Europe") == true failed
Asia,India,Household,Offline,H,16/08/16,309935319,16/09/16,5603,668.27,502.54, Region.matches("Europe") == true failed
Asia,India,Cereal,Offline,M,21/06/14,135933768,02/08/14,4678,205.7,117.11, Region.matches("Europe") == true failed
Asia,Sri Lanka,Household,Offline,H,25/02/13,613574254,02/04/13,9112,668.27,502.54, Region.matches("Europe") == true failed
Asia,Sri Lanka,Baby Food,Offline,H,14/02/12,872119033,21/03/12,8257,255.28,159.42, Region.matches("Europe") == true failed
Asia,Sri Lanka,Baby Food,Online,M,18/01/10,523606956,12/02/10,5789,255.28,159.42, Region.matches("Europe") == true failed
Asia,Indonesia,Vegetables,Offline,M,18/01/13,966415202,09/03/13,2589,154.06,90.93, Region.matches("Europe") == true failed
Asia,Sri Lanka,Baby Food,Offline,H,05/12/15,146416699,31/12/15,6810,255.28,159.42, Region.matches("Europe") == true failed
Asia,Indonesia,Beverages,Online,H,27/02/12,971459901,24/03/12,5428,47.45,31.79, Region.matches("Europe") == true failed
Asia,Sri Lanka,Office Supplies,Offline,H,20/11/13,805432021,23/11/13,4088,651.21,524.96, Region.matches("Europe") == true failed
Asia,India,Fruits,Offline,H,16/02/13,922966849,25/02/13,5256,9.33,6.92, Region.matches("Europe") == true failed
Asia,Indonesia,Office Supplies,Online,M,23/12/12,838735187,07/02/13,9235,651.21,524.96, Region.matches("Europe") == true failed
Asia,Indonesia,Beverages,Offline,H,20/09/16,188401210,31/10/16,960,47.45,31.79, Region.matches("Europe") == true failed
Asia,Indonesia,Clothes,Offline,H,18/12/11,863454425,04/02/12,4207,109.28,35.84, Region.matches("Europe") == true failed
Asia,Indonesia,Beverages,Online,H,27/10/14,662281453,16/11/14,2654,47.45,31.79, Region.matches("Europe") == true failed
Asia,Indonesia,Cereal,Online,H,24/01/14,569565856,14/02/14,6049,205.7,117.11, Region.matches("Europe") == true failed
Asia,India,Personal Care,Online,H,09/07/13,176280629,18/07/13,4210,81.73,56.67, Region.matches("Europe") == true failed
Asia,Sri Lanka,Personal Care,Offline,M,31/03/13,138919818,13/04/13,8316,81.73,56.67, Region.matches("Europe") == true failed
Asia,Indonesia,Household,Online,H,30/08/12,904097402,17/09/12,1367,668.27,502.54, Region.matches("Europe") == true failed
Asia,Indonesia,Cereal,Offline,M,16/04/17,945670354,15/05/17,3727,205.7,117.11, Region.matches("Europe") == true failed
Asia,Sri Lanka,Baby Food,Offline,H,29/11/12,941299855,09/01/13,400,255.28,159.42, Region.matches("Europe") == true failed
Asia,Sri Lanka,Household,Offline,H,05/07/17,459527909,02/08/17,3375,668.27,502.54, Region.matches("Europe") == true failed
Asia,India,Meat,Online,H,22/12/12,529302251,15/01/13,1153,421.89,364.69, Region.matches("Europe") == true failed
Asia,Sri Lanka,Cosmetics,Offline,M,09/12/16,471196591,17/12/16,6397,437.2,263.33, Region.matches("Europe") == true failed
Asia,India,Personal Care,Online,M,22/11/16,942428529,25/11/16,4399,81.73,56.67, Region.matches("Europe") == true failed
Asia,India,Office Supplies,Online,M,24/07/14,889722049,28/08/14,7381,651.21,524.96, Region.matches("Europe") == true failed
Asia,Indonesia,Office Supplies,Online,M,11/12/15,829082238,28/01/16,2713,651.21,524.96, Region.matches("Europe") == true failed
Asia,Sri Lanka,Household,Online,M,26/05/15,947175824,06/07/15,9230,668.27,502.54, Region.matches("Europe") == true failed
Asia,Sri Lanka,Baby Food,Offline,H,08/10/12,773314607,13/10/12,9832,255.28,159.42, Region.matches("Europe") == true failed
Asia,Sri Lanka,Beverages,Online,H,15/05/13,647115170,26/05/13,4614,47.45,31.79, Region.matches("Europe") == true failed
Asia,Sri Lanka,Cereal,Offline,H,11/08/14,331115329,29/08/14,3239,205.7,117.11, Region.matches("Europe") == true failed
Asia,Sri Lanka,Vegetables,Online,M,29/01/16,274335753,19/03/16,901,154.06,90.93, Region.matches("Europe") == true failed
Asia,India,Cereal,Offline,M,19/07/15,738465631,20/07/15,7245,205.7,117.11, Region.matches("Europe") == true failed
Asia,Sri Lanka,Meat,Online,H,03/08/16,472718799,06/08/16,6852,421.89,364.69, Region.matches("Europe") == true failed
Asia,India,Snacks,Offline,H,12/09/16,262865769,24/10/16,6677,152.58,97.44, Region.matches("Europe") == true failed
Asia,India,Clothes,Online,M,25/08/15,267432391,22/09/15,8042,109.28,35.84, Region.matches("Europe") == true failed
Asia,Sri Lanka,Clothes,Offline,M,21/05/16,249039733,30/06/16,5246,109.28,35.84, Region.matches("Europe") == true failed
Asia,Sri Lanka,Beverages,Offline,M,29/10/12,234820163,04/11/12,7359,47.45,31.79, Region.matches("Europe") == true failed
Asia,Indonesia,Cosmetics,Online,M,17/12/13,378045833,27/01/14,1018,437.2,263.33, Region.matches("Europe") == true failed
Asia,Indonesia,Cosmetics,Offline,H,03/10/10,890173947,08/11/10,1108,437.2,263.33, Region.matches("Europe") == true failed
Asia,India,Cereal,Offline,M,28/09/15,933845889,28/09/15,4606,205.7,117.11, Region.matches("Europe") == true failed
Asia,Indonesia,Household,Offline,H,27/10/16,529993188,12/12/16,5617,668.27,502.54, Region.matches("Europe") == true failed
Asia,Sri Lanka,Personal Care,Online,H,22/05/10,165343225,11/07/10,7589,81.73,56.67, Region.matches("Europe") == true failed
Asia,Sri Lanka,Cereal,Online,H,06/10/13,297236669,10/10/13,7790,205.7,117.11, Region.matches("Europe") == true failed
Asia,India,Fruits,Online,M,23/03/14,613731324,14/04/14,5592,9.33,6.92, Region.matches("Europe") == true failed
Asia,India,Cereal,Offline,H,29/03/15,807449042,20/04/15,970,205.7,117.11, Region.matches("Europe") == true failed
Asia,India,Office Supplies,Online,H,20/09/10,651584374,07/10/10,7151,651.21,524.96, Region.matches("Europe") == true failed
Asia,Sri Lanka,Office Supplies,Offline,M,24/09/16,925459372,07/11/16,2849,651.21,524.96, Region.matches("Europe") == true failed
Asia,India,Fruits,Offline,H,23/07/10,670116078,13/08/10,1094,9.33,6.92, Region.matches("Europe") == true failed
Asia,Sri Lanka,Baby Food,Online,H,07/11/10,358962237,09/12/10,3758,255.28,159.42, Region.matches("Europe") == true failed
Asia,India,Cereal,Offline,H,08/10/11,381272208,28/10/11,5774,205.7,117.11, Region.matches("Europe") == true failed
Asia,Indonesia,Vegetables,Online,H,29/12/16,999265182,01/01/17,3628,154.06,90.93, Region.matches("Europe") == true failed
Asia,Indonesia,Snacks,Offline,H,13/02/12,994994676,04/03/12,9890,152.58,97.44, Region.matches("Europe") == true failed
Asia,India,Household,Offline,M,09/09/14,807350337,13/09/14,1761,668.27,502.54, Region.matches("Europe") == true failed
Asia,Indonesia,Office Supplies,Offline,H,06/11/14,238317763,11/12/14,2377,651.21,524.96, Region.matches("Europe") == true failed
Asia,Indonesia,Baby Food,Offline,M,14/01/15,167952477,05/02/15,9725,255.28,159.42, Region.matches("Europe") == true failed
Asia,India,Cosmetics,Online,H,24/09/14,149561107,16/10/14,7310,437.2,263.33, Region.matches("Europe") == true failed
Asia,Indonesia,Meat,Online,H,22/02/10,790694034,24/03/10,2790,421.89,364.69, Region.matches("Europe") == true failed
Asia,Indonesia,Snacks,Offline,H,12/08/16,171630752,14/08/16,8208,152.58,97.44, Region.matches("Europe") == true failed
Asia,India,Baby Food,Offline,M,01/07/13,909677255,17/07/13,2570,255.28,159.42, Region.matches("Europe") == true failed
Asia,Sri Lanka,Fruits,Online,M,09/08/16,920456302,12/08/16,2329,9.33,6.92, Region.matches("Europe") == true failed
Asia,India,Household,Offline,H,10/09/11,690466105,02/10/11,3119,668.27,502.54, Region.matches("Europe") == true failed
Asia,Indonesia,Snacks,Offline,M,13/03/16,751713597,21/03/16,7613,152.58,97.44, Region.matches("Europe") == true failed
Asia,India,Cosmetics,Online,H,20/10/10,104943740,09/11/10,4040,437.2,263.33, Region.matches("Europe") == true failed
Asia,India,Meat,Online,H,26/07/12,938256728,01/09/12,9871,421.89,364.69, Region.matches("Europe") == true failed
Asia,Indonesia,Cereal,Online,H,27/08/16,810649240,08/09/16,7979,205.7,117.11, Region.matches("Europe") == true failed
Asia,India,Personal Care,Online,M,29/05/10,411134850,14/06/10,2793,81.73,56.67, Region.matches("Europe") == true failed
Asia,India,Snacks,Offline,H,18/09/11,591323935,21/09/11,4748,152.58,97.44, Region.matches("Europe") == true failed
Asia,India,Snacks,Offline,H,23/11/13,428736579,21/12/13,1536,152.58,97.44, Region.matches("Europe") == true failed
Asia,Indonesia,Cereal,Online,H,07/05/14,880858743,01/06/14,4531,205.7,117.11, Region.matches("Europe") == true failed
Asia,Indonesia,Personal Care,Offline,H,26/02/17,980733478,26/02/17,9685,81.73,56.67, Region.matches("Europe") == true failed
Asia,Sri Lanka,Fruits,Offline,H,20/07/13,529441297,29/08/13,2300,9.33,6.92, Region.matches("Europe") == true failed
Asia,Sri Lanka,Baby Food,Online,H,30/07/12,577934348,05/08/12,2471,255.28,159.42, Region.matches("Europe") == true failed
Asia,Indonesia,Snacks,Online,H,29/08/14,593438374,31/08/14,457,152.58,97.44, Region.matches("Europe") == true failed
Asia,India,Cereal,Online,H,26/07/14,980718028,30/07/14,5113,205.7,117.11, Region.matches("Europe") == true failed
Asia,India,Snacks,Offline,H,03/03/15,263951528,04/04/15,7977,152.58,97.44, Region.matches("Europe") == true failed
Asia,Sri Lanka,Personal Care,Online,H,27/11/12,366121375,04/12/12,2306,81.73,56.67, Region.matches("Europe") == true failed
Asia,Indonesia,Fruits,Offline,M,03/03/13,308865010,08/04/13,8875,9.33,6.92, Region.matches("Europe") == true failed
Asia,Sri Lanka,Snacks,Offline,M,07/01/12,264781510,26/01/12,3588,152.58,97.44, Region.matches("Europe") == true failed
Asia,Indonesia,Fruits,Online,M,03/11/13,135596024,07/11/13,4732,9.33,6.92, Region.matches("Europe") == true failed
Asia,Indonesia,Baby Food,Offline,H,10/04/10,533572757,18/04/10,4891,255.28,159.42, Region.matches("Europe") == true failed
Asia,Sri Lanka,Baby Food,Offline,H,04/06/13,611813008,24/06/13,7920,255.28,159.42, Region.matches("Europe") == true failed
Asia,Sri Lanka,Household,Online,M,07/05/12,778218972,05/06/12,1142,668.27,502.54, Region.matches("Europe") == true failed
Asia,Sri Lanka,Snacks,Online,H,06/01/13,295517051,31/01/13,8917,152.58,97.44, Region.matches("Europe") == true failed
Asia,Indonesia,Office Supplies,Online,H,05/02/16,825939118,16/03/16,2594,651.21,524.96, Region.matches("Europe") == true failed
Asia,Indonesia,Meat,Offline,M,01/05/12,850164830,06/05/12,1521,421.89,364.69, Region.matches("Europe") == true failed
Asia,India,Cosmetics,Offline,M,15/01/16,333371388,22/01/16,857,437.2,263.33, Region.matches("Europe") == true failed
Asia,India,Household,Offline,M,20/02/17,289881408,24/03/17,1205,668.27,502.54, Region.matches("Europe") == true failed
Asia,Sri Lanka,Beverages,Offline,H,12/05/11,116850173,14/06/11,7418,47.45,31.79, Region.matches("Europe") == true failed
Asia,India,Office Supplies,Offline,M,31/01/17,412558352,16/03/17,4039,651.21,524.96, Region.matches("Europe") == true failed
Asia,India,Clothes,Offline,M,03/04/15,442561328,16/05/15,2586,109.28,35.84, Region.matches("Europe") == true failed
Asia,Indonesia,Personal Care,Offline,H,03/06/17,403793752,05/06/17,399,81.73,56.67, Region.matches("Europe") == true failed
Asia,Sri Lanka,Meat,Online,H,11/05/12,719142997,02/06/12,9249,421.89,364.69, Region.matches("Europe") == true failed
Asia,Indonesia,Household,Offline,H,26/11/14,115640819,19/12/14,9543,668.27,502.54, Region.matches("Europe") == true failed
Asia,Indonesia,Office Supplies,Offline,H,04/05/11,513617551,31/05/11,9702,651.21,524.96, Region.matches("Europe") == true failed
Asia,India,Clothes,Offline,H,07/11/14,876193416,29/11/14,3957,109.28,35.84, Region.matches("Europe") == true failed
Asia,Sri Lanka,Clothes,Online,M,18/12/12,552877366,04/01/13,7554,109.28,35.84, Region.matches("Europe") == true failed
Asia,Sri Lanka,Beverages,Online,H,01/07/13,961551177,25/07/13,3216,47.45,31.79, Region.matches("Europe") == true failed
Asia,India,Cereal,Online,M,30/03/15,129507195,22/04/15,2912,205.7,117.11, Region.matches("Europe") == true failed
Asia,Sri Lanka,Clothes,Offline,M,02/02/16,762139451,13/02/16,2855,109.28,35.84, Region.matches("Europe") == true failed
Asia,Sri Lanka,Snacks,Offline,M,08/10/14,946838080,11/10/14,9284,152.58,97.44, Region.matches("Europe") == true failed
Asia,Sri Lanka,Snacks,Online,H,18/01/16,476241290,22/02/16,9236,152.58,97.44, Region.matches("Europe") == true failed
Asia,India,Household,Online,H,29/08/11,626626098,13/10/11,1442,668.27,502.54, Region.matches("Europe") == true failed
Asia,Indonesia,Cereal,Online,H,06/02/10,239050328,20/03/10,9159,205.7,117.11, Region.matches("Europe") == true failed
Asia,Sri Lanka,Cereal,Offline,H,16/05/17,866721141,11/06/17,901,205.7,117.11, Region.matches("Europe") == true failed
Asia,India,Fruits,Offline,H,08/01/13,818821609,27/02/13,6365,9.33,6.92, Region.matches("Europe") == true failed
Asia,Sri Lanka,Household,Offline,M,26/06/10,415939223,31/07/10,4514,668.27,502.54, Region.matches("Europe") == true failed
Asia,Indonesia,Meat,Online,M,16/03/12,757786977,29/04/12,4861,421.89,364.69, Region.matches("Europe") == true failed
Asia,India,Office Supplies,Online,H,14/12/15,657953870,18/12/15,2026,651.21,524.96, Region.matches("Europe") == true failed
Asia,India,Clothes,Offline,M,21/06/11,565929210,17/07/11,9884,109.28,35.84, Region.matches("Europe") == true failed
Asia,Sri Lanka,Cereal,Online,H,28/06/16,769002473,03/08/16,3776,205.7,117.11, Region.matches("Europe") == true failed
Asia,India,Cosmetics,Offline,H,07/07/17,895457684,09/08/17,4683,437.2,263.33, Region.matches("Europe") == true failed
Asia,Sri Lanka,Personal Care,Offline,H,02/04/11,274829280,09/05/11,6946,81.73,56.67, Region.matches("Europe") == true failed
Asia,Sri Lanka,Cosmetics,Online,M,15/12/12,152448451,10/01/13,1739,437.2,263.33, Region.matches("Europe") == true failed
Asia,India,Fruits,Offline,H,24/04/15,760379493,28/05/15,2044,9.33,6.92, Region.matches("Europe") == true failed
Asia,Indonesia,Snacks,Offline,H,06/06/10,839862573,28/06/10,2854,152.58,97.44, Region.matches("Europe") == true failed
Asia,India,Beverages,Offline,M,06/08/12,823725974,29/08/12,7676,47.45,31.79, Region.matches("Europe") == true failed
Asia,Indonesia,Baby Food,Offline,M,14/03/15,324170339,24/03/15,8062,255.28,159.42, Region.matches("Europe") == true failed
Asia,India,Baby Food,Offline,M,11/02/14,684335649,15/02/14,8981,255.28,159.42, Region.matches("Europe") == true failed
Asia,Indonesia,Snacks,Offline,H,02/10/12,845260465,03/11/12,210,152.58,97.44, Region.matches("Europe") == true failed
Asia,Indonesia,Office Supplies,Offline,M,29/04/11,660068309,02/05/11,7736,651.21,524.96, Region.matches("Europe") == true failed
Asia,India,Office Supplies,Online,H,24/09/14,874811542,24/10/14,5030,651.21,524.96, Region.matches("Europe") == true failed
Asia,Sri Lanka,Beverages,Online,M,09/02/13,546113049,19/02/13,5842,47.45,31.79, Region.matches("Europe") == true failed
Asia,India,Baby Food,Offline,M,13/04/11,108424603,28/04/11,4104,255.28,159.42, Region.matches("Europe") == true failed
Asia,India,Household,Offline,H,21/09/14,561757409,30/09/14,5356,668.27,502.54, Region.matches("Europe") == true failed
Asia,India,Personal Care,Online,H,26/06/13,112440621,29/07/13,2533,81.73,56.67, Region.matches("Europe") == true failed
Asia,India,Clothes,Offline,M,31/12/12,564843451,05/02/13,8584,109.28,35.84, Region.matches("Europe") == true failed
Asia,Sri Lanka,Office Supplies,Online,M,17/09/11,290077531,16/10/11,9242,651.21,524.96, Region.matches("Europe") == true failed
Asia,Indonesia,Clothes,Offline,H,12/12/16,622371041,19/12/16,2276,109.28,35.84, Region.matches("Europe") == true failed
Asia,Indonesia,Household,Online,H,23/07/16,206932914,05/09/16,4903,668.27,502.54, Region.matches("Europe") == true failed
Asia,Sri Lanka,Household,Offline,M,03/10/13,622058188,25/10/13,9696,668.27,502.54, Region.matches("Europe") == true failed
Asia,Sri Lanka,Fruits,Online,H,26/03/13,154308402,04/04/13,2140,9.33,6.92, Region.matches("Europe") == true failed
Asia,Sri Lanka,Household,Online,H,24/01/17,892017161,01/03/17,6555,668.27,502.54, Region.matches("Europe") == true failed
Asia,Sri Lanka,Beverages,Online,M,26/03/17,195543611,28/04/17,4555,47.45,31.79, Region.matches("Europe") == true failed
Asia,Indonesia,Fruits,Offline,H,12/11/11,347112882,13/11/11,7270,9.33,6.92, Region.matches("Europe") == true failed
Asia,Indonesia,Cereal,Online,M,25/10/16,351622426,30/10/16,1745,205.7,117.11, Region.matches("Europe") == true failed
Asia,India,Snacks,Offline,M,09/06/16,161863648,20/07/16,7905,152.58,97.44, Region.matches("Europe") == true failed
Asia,India,Household,Online,H,08/11/15,316361892,28/12/15,7369,668.27,502.54, Region.matches("Europe") == true failed
Asia,India,Baby Food,Online,H,27/02/13,324253594,31/03/13,2699,255.28,159.42, Region.matches("Europe") == true failed
Asia,Sri Lanka,Personal Care,Offline,H,04/05/15,760419833,05/06/15,3982,81.73,56.67, Region.matches("Europe") == true failed
